시군구,단지명,전용면적,계약년월,계약일,거래금액,층,건축년도,도로명,해제사유발생일
서울특별시 성북구 돈암동,돈암동 해피트리,84.98,202101,14,91000 ,9,2013,아리랑로5길 92,
서울특별시 성북구 돈암동,돈암동 해피트리,84.98,202102,15,80000 ,1,2013,아리랑로5길 92,
서울특별시 성북구 돈암동,돈암동더샵아파트,84.817,202101,16,87500 ,19,2006,아리랑로5길 85,
서울특별시 성북구 돈암동,돈암동더샵아파트,84.817,202103,5,83000 ,1,2006,아리랑로5길 85,
서울특별시 성북구 돈암동,돈암동삼성,84.59,202103,2,86000 ,9,1999,동소문로34길 24,
서울특별시 성북구 돈암동,돈암동삼성,84.59,202103,14,89500 ,14,1999,동소문로34길 24,
서울특별시 성북구 돈암동,돈암현대아파트,84.8,202102,20,74500 ,12,1991,정릉로 404,
서울특별시 성북구 돈암동,돈암힐스테이트,84.74,202101,6,88900 ,11,2007,아리랑로 68,
서울특별시 성북구 돈암동,동부센트레빌,80.54,202101,6,85000 ,17,2003,정릉로 388,
서울특별시 성북구 돈암동,동부센트레빌,80.54,202101,21,87700 ,5,2003,정릉로 388,
서울특별시 성북구 돈암동,동부센트레빌,81.82,202101,26,89000 ,6,2003,정릉로 388,
서울특별시 성북구 돈암동,범양,84.92,202102,27,84000 ,20,1998,정릉로 402-16,
서울특별시 성북구 돈암동,이수브라운스톤돈암,84.97,202101,2,98000 ,14,2004,북악산로 844,
서울특별시 성북구 돈암동,이수브라운스톤돈암,84.97,202101,23,90500 ,3,2004,북악산로 844,
서울특별시 성북구 돈암동,이수브라운스톤돈암,84.97,202101,30,92000 ,10,2004,북악산로 844,
서울특별시 성북구 돈암동,이수브라운스톤돈암,84.97,202102,27,98000 ,14,2004,북악산로 844,
서울특별시 성북구 돈암동,한신,68.13,202101,9,68200 ,16,1998,성북로4길 52,
서울특별시 성북구 돈암동,한신,68.13,202101,18,67300 ,4,1998,성북로4길 52,
서울특별시 성북구 돈암동,한신,84.87,202101,20,89000 ,11,1998,성북로4길 52,
서울특별시 성북구 돈암동,한신,68.13,202101,20,70000 ,15,1998,성북로4길 52,
서울특별시 성북구 돈암동,한신,68.13,202101,23,67700 ,20,1998,성북로4길 52,
서울특별시 성북구 돈암동,한신,68.13,202102,5,66300 ,1,1998,성북로4길 52,
서울특별시 성북구 돈암동,한신,68.13,202102,5,69800 ,8,1998,성북로4길 52,
서울특별시 성북구 돈암동,한신,68.13,202102,5,68000 ,13,1998,성북로4길 52,
서울특별시 성북구 돈암동,한신,68.13,202102,15,69700 ,5,1998,성북로4길 52,
서울특별시 성북구 돈암동,한신,84.87,202102,22,82500 ,7,1998,성북로4길 52,
서울특별시 성북구 돈암동,한신,68.13,202102,27,71000 ,10,1998,성북로4길 52,
서울특별시 성북구 돈암동,한신,68.13,202103,1,68900 ,10,1998,성북로4길 52,
서울특별시 성북구 돈암동,한신,68.13,202103,3,70500 ,14,1998,성북로4길 52,
서울특별시 성북구 돈암동,한신,68.13,202103,13,69000 ,14,1998,성북로4길 52,
서울특별시 성북구 돈암동,한진(609-1),84.87,202101,30,83800 ,2,1998,성북로4길 52,
서울특별시 성북구 돈암동,한진(609-1),84.87,202102,27,81500 ,20,1998,성북로4길 52,
서울특별시 성북구 돈암동,한진(609-1),84.87,202103,8,85000 ,8,1998,성북로4길 52,
서울특별시 성북구 돈암동,한진(609-1),84.87,202103,14,83500 ,19,1998,성북로4길 52,
서울특별시 성북구 동선동1가,코아루센타시아,84.15,202101,21,69000 ,11,2010,동소문로20나길 47,
서울특별시 성북구 동선동4가,한양수자인,68.03,202101,16,59000 ,14,2008,동소문로27길 37,
서울특별시 성북구 동선동4가,한양수자인,68.03,202103,10,60000 ,15,2008,동소문로27길 37,
서울특별시 성북구 동소문동4가,송산아파트,84.87,202101,9,83000 ,16,1998,동소문로3길 101,
서울특별시 성북구 동소문동4가,송산아파트,84.87,202103,12,70000 ,1,1998,동소문로3길 101,
서울특별시 성북구 동소문동6가,청기와,69.84,202103,14,31000 ,1,2001,동소문로13나길 15-11,
서울특별시 성북구 동소문동7가,샤인힐,72.66,202101,29,34000 ,7,2004,아리랑로5길 39,
서울특별시 성북구 보문동3가,이편한세상 보문,84.904,202101,21,105000 ,11,2013,낙산길 255,
서울특별시 성북구 보문동3가,이편한세상 보문,84.904,202101,24,104000 ,13,2013,낙산길 255,
서울특별시 성북구 보문동3가,이편한세상 보문,84.904,202102,6,98500 ,8,2013,낙산길 255,
서울특별시 성북구 보문동3가,이편한세상 보문,84.774,202103,2,101500 ,2,2013,낙산길 255,
서울특별시 성북구 보문동3가,현대I-PARK,84.3,202102,4,95000 ,3,2003,지봉로21길 19,
서울특별시 성북구 보문동3가,현대I-PARK,84.3,202102,17,102800 ,6,2003,지봉로21길 19,
서울특별시 성북구 보문동3가,현대I-PARK,84.3,202103,2,97500 ,2,2003,지봉로21길 19,
서울특별시 성북구 보문동6가,보문파크뷰자이,84.96,202101,2,112000 ,5,2017,보문사길 111,
서울특별시 성북구 보문동6가,보문파크뷰자이,84.99,202102,28,120000 ,19,2017,보문사길 111,
서울특별시 성북구 보문동6가,아남,84.69,202101,18,66750 ,8,1994,보문사길 112,
서울특별시 성북구 보문동6가,아남,78.57,202102,3,65000 ,2,1994,보문사길 112,
서울특별시 성북구 보문동6가,아남,84.9,202102,5,69000 ,14,1994,보문사길 112,
서울특별시 성북구 보문동6가,아남,84.9,202102,28,65000 ,1,1994,보문사길 112,
서울특별시 성북구 삼선동2가,삼선푸르지오,84.83,202101,5,87900 ,6,2008,보문로29다길 31,
서울특별시 성북구 삼선동2가,삼선푸르지오,84.83,202101,9,93400 ,10,2008,보문로29다길 31,
서울특별시 성북구 삼선동2가,삼선푸르지오,84.83,202101,16,90000 ,8,2008,보문로29다길 31,
서울특별시 성북구 삼선동2가,삼선푸르지오,84.83,202103,6,94500 ,8,2008,보문로29다길 31,
서울특별시 성북구 삼선동2가,삼선푸르지오,84.83,202103,17,87000 ,4,2008,보문로29다길 31,
서울특별시 성북구 삼선동2가,삼선푸르지오,84.83,202104,3,92000 ,2,2008,보문로29다길 31,
서울특별시 성북구 삼선동3가,성종그린,84.99,202101,16,50500 ,2,2002,삼선교로18가길 15,
서울특별시 성북구 삼선동3가,주승보타운,84.96,202104,9,41000 ,3,2003,삼선교로18길 13,
서울특별시 성북구 상월곡동,동아에코빌,84.97,202101,29,75400 ,2,2003,장월로1길 28,
서울특별시 성북구 상월곡동,동아에코빌,84.97,202101,31,75950 ,5,2003,장월로1길 28,
서울특별시 성북구 상월곡동,동아에코빌,84.97,202102,1,75000 ,2,2003,장월로1길 28,
서울특별시 성북구 상월곡동,동아에코빌,84.97,202103,1,83000 ,11,2003,장월로1길 28,
서울특별시 성북구 상월곡동,동아에코빌,84.97,202103,1,83000 ,11,2003,장월로1길 28,20210405
서울특별시 성북구 상월곡동,동아에코빌,84.97,202103,6,80000 ,4,2003,장월로1길 28,
서울특별시 성북구 상월곡동,동아에코빌,84.97,202103,22,84000 ,20,2003,장월로1길 28,
서울특별시 성북구 석관동,두산,84.9,202101,14,86700 ,17,1998,화랑로48길 16,
서울특별시 성북구 석관동,두산,84.9,202101,30,86000 ,8,1998,화랑로48길 16,
서울특별시 성북구 석관동,두산,84.9,202101,30,90000 ,16,1998,화랑로48길 16,
서울특별시 성북구 석관동,두산,84.95,202102,16,86000 ,6,1998,화랑로48길 16,
서울특별시 성북구 석관동,두산,84.9,202102,24,91500 ,17,1998,화랑로48길 16,
서울특별시 성북구 석관동,두산,84.95,202103,10,92500 ,14,1998,화랑로48길 16,
서울특별시 성북구 석관동,래미안 아트리치,84.97,202101,16,124000 ,19,2019,돌곶이로8길 22,
서울특별시 성북구 석관동,래미안 아트리치,84.97,202101,19,120000 ,2,2019,돌곶이로8길 22,
서울특별시 성북구 석관동,래미안 아트리치,84.97,202102,20,125000 ,9,2019,돌곶이로8길 22,
서울특별시 성북구 석관동,삼성,84.72,202102,23,50000 ,4,1997,한천로68길 51,
서울특별시 성북구 석관동,석관래미안,84.84,202102,27,90500 ,8,2009,화랑로 214,
서울특별시 성북구 석관동,신동아파밀리에,84.83,202101,22,85000 ,2,2011,화랑로 210-26,
서울특별시 성북구 석관동,신동아파밀리에,84.92,202102,20,84000 ,12,2011,화랑로 210-26,
서울특별시 성북구 석관동,코오롱,84.87,202101,16,78000 ,14,1999,한천로 509,
서울특별시 성북구 석관동,코오롱,84.87,202101,28,79700 ,1,1999,한천로 509,
서울특별시 성북구 안암동1가,안암동삼성래미안,84.8681,202101,22,96500 ,12,2005,고려대로17가길 64,
서울특별시 성북구 안암동4가,안암,63.87,202101,4,26000 ,3,1969,안암로9가길 9-16,
서울특별시 성북구 장위동,그린빌아파트,84.69,202102,23,54700 ,6,2002,돌곶이로41가길 54,
서울특별시 성북구 장위동,그린빌아파트,84.69,202103,19,49000 ,1,2002,돌곶이로41가길 54,
서울특별시 성북구 장위동,꿈의숲대명루첸아파트,84.843,202101,29,92000 ,10,2008,월계로36길 27,
서울특별시 성북구 장위동,꿈의숲대명루첸아파트,84.843,202101,30,97000 ,14,2008,월계로36길 27,
서울특별시 성북구 장위동,꿈의숲대명루첸아파트,84.843,202102,4,65000 ,3,2008,월계로36길 27,
서울특별시 성북구 장위동,꿈의숲대명루첸아파트,84.843,202102,9,90800 ,2,2008,월계로36길 27,
서울특별시 성북구 장위동,꿈의숲대명루첸아파트,84.843,202103,23,97500 ,13,2008,월계로36길 27,
서울특별시 성북구 장위동,꿈의숲아이파크,84.48,202103,3,110000 ,26,2020,돌곶이로40길 46,
서울특별시 성북구 장위동,꿈의숲코오롱하늘채,84.87,202101,18,120000 ,21,2017,돌곶이로 220,
서울특별시 성북구 장위동,래미안장위퍼스트하이,84.98,202101,4,119700 ,2,2020,월계로38길 35,20210311
서울특별시 성북구 장위동,래미안장위퍼스트하이,84.94,202101,16,129700 ,18,2020,월계로38길 35,
서울특별시 성북구 장위동,래미안장위퍼스트하이,84.98,202103,2,127000 ,10,2020,월계로38길 35,
서울특별시 성북구 장위동,삼익아파트,69.95,202102,1,40700 ,5,2006,화랑로37길 42,
서울특별시 성북구 장위동,참누리아파트,84.98,202101,20,76900 ,8,2006,한천로101길 18,
서울특별시 성북구 정릉동,경남,84.88,202101,23,74300 ,11,1999,정릉로 305,
서울특별시 성북구 정릉동,경남,84.88,202101,30,70500 ,5,1999,정릉로 305,
서울특별시 성북구 정릉동,경남,84.88,202102,3,75000 ,2,1999,정릉로 305,
서울특별시 성북구 정릉동,경남,84.88,202102,3,76000 ,16,1999,정릉로 305,
서울특별시 성북구 정릉동,대동황토방,81.09,202101,30,64800 ,11,2003,정릉로 185-4,
서울특별시 성북구 정릉동,대동황토방,81.09,202102,8,64000 ,9,2003,정릉로 185-4,
서울특별시 성북구 정릉동,대우,84.83,202101,18,67000 ,4,2001,보국문로30길 15,
서울특별시 성북구 정릉동,라온유,84.65,202101,25,86700 ,8,2008,정릉로 307,
서울특별시 성북구 정릉동,라온유,84.65,202102,27,89700 ,24,2008,정릉로 307,
서울특별시 성북구 정릉동,우정에쉐르,84.92,202101,6,73000 ,10,2009,북악산로 742-12,
서울특별시 성북구 정릉동,우정에쉐르,84.92,202102,20,73000 ,4,2009,북악산로 742-12,
서울특별시 성북구 정릉동,우정에쉐르,84.92,202102,27,70000 ,10,2009,북악산로 742-12,
서울특별시 성북구 정릉동,정릉2차e-편한세상,84.4,202103,13,92000 ,9,2009,북악산로 851,
서울특별시 성북구 정릉동,정릉2차e-편한세상,84.09,202103,14,87000 ,12,2009,북악산로 851,
서울특별시 성북구 정릉동,정릉e-편한세상,85,202101,2,75000 ,8,2006,솔샘로24길 15,
서울특별시 성북구 정릉동,정릉e-편한세상,85,202101,16,76800 ,7,2006,솔샘로24길 15,
서울특별시 성북구 정릉동,정릉e-편한세상,85,202103,1,79600 ,18,2006,솔샘로24길 15,
서울특별시 성북구 정릉동,정릉e-편한세상,85,202103,6,83000 ,9,2006,솔샘로24길 15,
서울특별시 성북구 정릉동,정릉e-편한세상,85,202103,9,79700 ,19,2006,솔샘로24길 15,
서울특별시 성북구 정릉동,정릉꿈에그린,84.56,202101,30,88500 ,14,2015,아리랑로19가길 20,
서울특별시 성북구 정릉동,정릉꿈에그린,84.56,202102,17,86000 ,2,2015,아리랑로19가길 20,
서울특별시 성북구 정릉동,"정릉성원아파트 101동, 102동",84.92,202101,4,65000 ,12,2000,정릉로21길 21,
서울특별시 성북구 정릉동,정릉우성아파트 101~105동,84.99,202101,21,71700 ,3,2000,북악산로 813,
서울특별시 성북구 정릉동,정릉우성아파트 101~105동,84.99,202101,23,69000 ,3,2000,북악산로 813,
서울특별시 성북구 정릉동,정릉우성아파트 101~105동,84.96,202101,23,67500 ,5,2000,북악산로 813,
서울특별시 성북구 정릉동,정릉우성아파트 101~105동,84.96,202102,20,68200 ,4,2000,북악산로 813,
서울특별시 성북구 정릉동,정릉중앙하이츠아파트,84.71,202101,9,39700 ,1,1999,보국문로32길 53,
서울특별시 성북구 정릉동,정릉푸른마을동아,84.96,202101,24,69700 ,11,2003,서경로 31,
서울특별시 성북구 정릉동,정릉푸른마을동아,84.96,202102,6,69500 ,10,2003,서경로 31,
서울특별시 성북구 정릉동,정릉푸른마을동아,84.96,202102,18,69500 ,5,2003,서경로 31,
서울특별시 성북구 정릉동,정릉풍림아이원,84.09,202101,16,74000 ,9,2005,솔샘로25길 28,
서울특별시 성북구 정릉동,정릉풍림아이원,84.09,202101,30,69500 ,15,2005,솔샘로25길 28,
서울특별시 성북구 정릉동,정릉풍림아이원,84.09,202102,6,69000 ,5,2005,솔샘로25길 28,
서울특별시 성북구 정릉동,정릉풍림아이원,84.09,202102,7,72000 ,12,2005,솔샘로25길 28,
서울특별시 성북구 정릉동,정릉풍림아이원,84.09,202103,4,72500 ,11,2005,솔샘로25길 28,
서울특별시 성북구 정릉동,정릉풍림아이원,84.09,202103,6,70800 ,13,2005,솔샘로25길 28,
서울특별시 성북구 정릉동,정릉풍림아이원,84.09,202103,9,77900 ,18,2005,솔샘로25길 28,
서울특별시 성북구 정릉동,정릉풍림아이원,84.09,202103,13,71000 ,16,2005,솔샘로25길 28,
서울특별시 성북구 정릉동,정릉하이츠빌1단지,84.98,202101,10,74300 ,15,2004,아리랑로19길 60,
서울특별시 성북구 정릉동,정릉하이츠빌1단지,84.98,202101,26,74500 ,13,2004,아리랑로19길 60,
서울특별시 성북구 정릉동,정릉하이츠빌1단지,84.98,202102,3,71500 ,3,2004,아리랑로19길 60,
서울특별시 성북구 정릉동,정릉하이츠빌2단지,84.95,202101,16,75000 ,11,2005,정릉로26길 8,
서울특별시 성북구 정릉동,정릉하이츠빌2단지,84.6824,202101,21,80500 ,4,2005,정릉로26길 8,
서울특별시 성북구 정릉동,정릉하이츠빌2단지,84.95,202102,2,76000 ,18,2005,정릉로26길 8,
서울특별시 성북구 정릉동,정릉하이츠빌2단지,84.95,202102,7,69500 ,1,2005,정릉로26길 8,
서울특별시 성북구 정릉동,정릉하이츠빌2단지,84.95,202102,9,71800 ,9,2005,정릉로26길 8,
서울특별시 성북구 정릉동,정릉하이츠빌2단지,84.95,202102,21,71800 ,4,2005,정릉로26길 8,
서울특별시 성북구 정릉동,정릉하이츠빌2단지,84.95,202102,21,75600 ,18,2005,정릉로26길 8,
서울특별시 성북구 정릉동,정릉하이츠빌2단지,84.6824,202103,9,76900 ,14,2005,정릉로26길 8,
서울특별시 성북구 정릉동,정릉힐스테이트,84.92,202103,11,82000 ,2,2004,정릉로 292,
서울특별시 성북구 정릉동,정릉힐스테이트1차,84.307,202101,6,80000 ,14,2007,북악산로 831,
서울특별시 성북구 정릉동,정릉힐스테이트1차,84.915,202102,6,75900 ,1,2007,북악산로 831,20210311
서울특별시 성북구 정릉동,정릉힐스테이트1차,84.307,202102,17,75000 ,5,2007,북악산로 831,
서울특별시 성북구 정릉동,정릉힐스테이트1차,84.915,202103,11,75900 ,1,2007,북악산로 831,
서울특별시 성북구 정릉동,정릉힐스테이트3차,84.97,202102,25,91000 ,9,2008,보국문로 116,
서울특별시 성북구 정릉동,태영,84.44,202103,2,70000 ,7,1999,서경로 28,
서울특별시 성북구 종암동,고려,65.46,202101,25,34000 ,3,1983,종암로19다길 42-12,
서울특별시 성북구 종암동,고려,62.55,202102,2,31000 ,2,1983,종암로19다길 42-12,
서울특별시 성북구 종암동,고려,62.55,202102,3,31000 ,3,1983,종암로19다길 42-12,
서울특별시 성북구 종암동,래미안라센트,84.99,202101,16,123000 ,5,2011,종암로24가길 80,
서울특별시 성북구 종암동,래미안세레니티,84.99,202101,24,108000 ,9,2009,종암로23길 35,
서울특별시 성북구 종암동,래미안세레니티,84.98,202102,16,110500 ,11,2009,종암로23길 35,
서울특별시 성북구 종암동,래미안세레니티,84.98,202102,17,108000 ,8,2009,종암로23길 35,
서울특별시 성북구 종암동,래미안세레니티,84.98,202102,20,109000 ,22,2009,종암로23길 35,20210309
서울특별시 성북구 종암동,래미안세레니티,84.98,202102,20,109000 ,22,2009,종암로23길 35,
서울특별시 성북구 종암동,삼성래미안,84.95,202102,7,95000 ,2,2004,종암로25길 30,20210303
서울특별시 성북구 종암동,삼성래미안,84.95,202102,7,95000 ,2,2004,종암로25길 30,
서울특별시 성북구 종암동,아이파크종암동 1차,84.98,202103,8,114000 ,15,2004,종암로21길 127,
서울특별시 성북구 종암동,아이파크종암동 2차,84.73,202101,11,96000 ,10,2005,종암로9길 71,
서울특별시 성북구 종암동,아이파크종암동 2차,84.73,202101,19,90000 ,3,2005,종암로9길 71,
서울특별시 성북구 종암동,아이파크종암동 2차,84.73,202101,31,97600 ,16,2005,종암로9길 71,
서울특별시 성북구 종암동,아이파크종암동 2차,84.73,202102,7,100500 ,14,2005,종암로9길 71,
서울특별시 성북구 종암동,아이파크종암동 2차,84.73,202103,17,101500 ,11,2005,종암로9길 71,
서울특별시 성북구 종암동,아이파크종암동 2차,84.73,202103,21,97000 ,12,2005,종암로9길 71,
서울특별시 성북구 종암동,아이파크종암동 2차,84.73,202103,22,97000 ,10,2005,종암로9길 71,
서울특별시 성북구 종암동,우림카이저팰리스,84.98,202101,27,80000 ,16,2008,종암로 132,
서울특별시 성북구 종암동,우림카이저팰리스,84.52,202102,15,79000 ,6,2008,종암로 132,
서울특별시 성북구 종암동,우림카이저팰리스,84.98,202103,27,78500 ,18,2008,종암로 132,
서울특별시 성북구 종암동,종암2차SKVIEW,84.97,202101,15,106500 ,3,2010,종암로24길 35,
서울특별시 성북구 종암동,종암에스케이,84.72,202102,23,88800 ,23,1999,종암로24가길 53,
서울특별시 성북구 종암동,종암에스케이,84.72,202102,26,89000 ,26,1999,종암로24가길 53,
서울특별시 성북구 하월곡동,길음 서희스타힐스,84.91,202101,9,82500 ,8,2011,동소문로 284,
서울특별시 성북구 하월곡동,길음 서희스타힐스,84.54,202101,23,84000 ,14,2011,동소문로 284,
서울특별시 성북구 하월곡동,길음 서희스타힐스,66.61,202102,6,70000 ,6,2011,동소문로 284,
서울특별시 성북구 하월곡동,길음 서희스타힐스,84.91,202102,18,83800 ,9,2011,동소문로 284,
서울특별시 성북구 하월곡동,길음 서희스타힐스,84.54,202102,19,86500 ,11,2011,동소문로 284,
서울특별시 성북구 하월곡동,동신,84.78,202101,8,71500 ,24,1998,오패산로3길 17,
서울특별시 성북구 하월곡동,동신,84.78,202102,10,75000 ,3,1998,오패산로3길 17,
서울특별시 성북구 하월곡동,래미안월곡,84.589,202101,4,95500 ,10,2006,오패산로 90,
서울특별시 성북구 하월곡동,래미안월곡,84.589,202101,13,98500 ,11,2006,오패산로 90,
서울특별시 성북구 하월곡동,래미안월곡,84.589,202101,23,100000 ,19,2006,오패산로 90,
서울특별시 성북구 하월곡동,래미안월곡,84.589,202101,30,95000 ,2,2006,오패산로 90,
서울특별시 성북구 하월곡동,래미안월곡,84.589,202102,6,101000 ,8,2006,오패산로 90,
서울특별시 성북구 하월곡동,래미안월곡,84.589,202102,19,94000 ,8,2006,오패산로 90,
서울특별시 성북구 하월곡동,래미안월곡,84.589,202103,2,108000 ,15,2006,오패산로 90,
서울특별시 성북구 하월곡동,래미안월곡,84.589,202103,20,109000 ,6,2006,오패산로 90,
서울특별시 성북구 하월곡동,샹그레빌,79.984,202101,19,72000 ,20,2004,회기로5길 100,
서울특별시 성북구 하월곡동,샹그레빌,79.248,202103,5,71000 ,2,2004,회기로5길 100,
서울특별시 성북구 하월곡동,성북힐스테이트(101동),84.14,202102,15,82800 ,11,2007,동소문로44길 43,
서울특별시 성북구 하월곡동,성북힐스테이트(102동),84.99,202102,2,86000 ,11,2007,동소문로44길 17,
서울특별시 성북구 하월곡동,아남,84.69,202102,24,64000 ,18,1996,종암로36길 52,
서울특별시 성북구 하월곡동,아남,84.69,202102,27,59500 ,3,1996,종암로36길 52,
서울특별시 성북구 하월곡동,아남,84.69,202103,13,62500 ,18,1996,종암로36길 52,
서울특별시 성북구 하월곡동,월곡두산위브,84.843,202101,16,89500 ,15,2003,오패산로 46,
서울특별시 성북구 하월곡동,월곡두산위브,84.766,202101,16,85000 ,10,2003,오패산로 46,
서울특별시 성북구 하월곡동,월곡두산위브,84.843,202101,16,86000 ,15,2003,오패산로 46,
서울특별시 성북구 하월곡동,월곡두산위브,84.766,202101,23,85000 ,6,2003,오패산로 46,
서울특별시 성북구 하월곡동,월곡두산위브,84.843,202101,29,83300 ,18,2003,오패산로 46,
서울특별시 성북구 하월곡동,월곡두산위브,84.843,202102,2,89000 ,10,2003,오패산로 46,
서울특별시 성북구 하월곡동,월곡두산위브,84.843,202102,8,89000 ,14,2003,오패산로 46,
서울특별시 성북구 하월곡동,월곡두산위브,84.843,202102,20,85900 ,1,2003,오패산로 46,
서울특별시 성북구 하월곡동,월곡두산위브,84.843,202102,25,84000 ,10,2003,오패산로 46,
서울특별시 성북구 하월곡동,월곡래미안루나밸리,84.88,202101,11,95500 ,1,2007,월곡로14길 26,20210308
서울특별시 성북구 하월곡동,월곡래미안루나밸리,84.88,202103,8,107800 ,13,2007,월곡로14길 26,
서울특별시 송파구 가락동,가락(1차)쌍용아파트,84.69,202101,7,149500 ,5,1997,동남로 193,
서울특별시 송파구 가락동,가락(1차)쌍용아파트,84.69,202101,16,145000 ,14,1997,동남로 193,
서울특별시 송파구 가락동,가락(1차)쌍용아파트,84.69,202101,30,155500 ,12,1997,동남로 193,
서울특별시 송파구 가락동,가락(1차)쌍용아파트,84.69,202102,10,144000 ,1,1997,동남로 193,
서울특별시 송파구 가락동,가락(1차)쌍용아파트,84.69,202102,26,158000 ,14,1997,동남로 193,
서울특별시 송파구 가락동,가락(1차)쌍용아파트,84.69,202102,27,150000 ,4,1997,동남로 193,
서울특별시 송파구 가락동,가락미륭아파트,64.26,202101,23,130000 ,12,1986,동남로11길 4,
서울특별시 송파구 가락동,가락미륭아파트,60.72,202101,31,111000 ,11,1986,동남로11길 4,
서울특별시 송파구 가락동,가락미륭아파트,60.72,202102,6,112000 ,6,1986,동남로11길 4,
서울특별시 송파구 가락동,가락미륭아파트,60.72,202102,27,114000 ,13,1986,동남로11길 4,
서울특별시 송파구 가락동,가락미륭아파트,60.72,202103,12,115000 ,14,1986,동남로11길 4,
서울특별시 송파구 가락동,가락미륭아파트,60.72,202103,27,115000 ,13,1986,동남로11길 4,
서울특별시 송파구 가락동,가락현대투웰브(102동),84.58,202101,27,89500 ,6,2005,동남로14길 23,
서울특별시 송파구 가락동,금홍해오름,65.62,202103,31,48000 ,5,2004,오금로44가길 7-25,
서울특별시 송파구 가락동,대림,84.11,202101,30,136500 ,14,1988,송이로 88,
서울특별시 송파구 가락동,성해,75.76,202102,10,84700 ,4,2003,송파대로24길 5-7,
서울특별시 송파구 가락동,신한에스빌-미지엔,84.99,202103,22,106000 ,5,2002,동남로13길 37,
서울특별시 송파구 가락동,풍림1,80.52,202101,27,99000 ,2,1995,동남로9길 39,
서울특별시 송파구 가락동,프라자,84.67,202101,11,150000 ,9,1985,문정로 125,
서울특별시 송파구 가락동,한신1,84.51,202101,30,130000 ,6,1993,송파대로 220,
서울특별시 송파구 가락동,헬리오시티,84.99,202101,12,219000 ,9,2018,송파대로 345,
서울특별시 송파구 가락동,헬리오시티,84.98,202101,28,206500 ,21,2018,송파대로 345,
서울특별시 송파구 가락동,헬리오시티,84.98,202102,6,199000 ,24,2018,송파대로 345,
서울특별시 송파구 가락동,헬리오시티,84.98,202102,6,210000 ,21,2018,송파대로 345,
서울특별시 송파구 가락동,헬리오시티,84.95,202102,8,217000 ,23,2018,송파대로 345,
서울특별시 송파구 가락동,헬리오시티,84.98,202102,8,209000 ,5,2018,송파대로 345,
서울특별시 송파구 가락동,헬리오시티,84.99,202102,9,212000 ,18,2018,송파대로 345,
서울특별시 송파구 가락동,헬리오시티,84.95,202102,10,218000 ,13,2018,송파대로 345,
서울특별시 송파구 가락동,헬리오시티,84.98,202102,10,208000 ,15,2018,송파대로 345,
서울특별시 송파구 가락동,헬리오시티,84.97,202102,13,210500 ,13,2018,송파대로 345,
서울특별시 송파구 가락동,헬리오시티,84.99,202102,16,215000 ,27,2018,송파대로 345,
서울특별시 송파구 가락동,헬리오시티,84.95,202102,19,210000 ,12,2018,송파대로 345,
서울특별시 송파구 가락동,헬리오시티,84.99,202102,25,217000 ,27,2018,송파대로 345,
서울특별시 송파구 가락동,헬리오시티,84.98,202102,25,203000 ,7,2018,송파대로 345,
서울특별시 송파구 가락동,헬리오시티,84.95,202103,6,209000 ,6,2018,송파대로 345,
서울특별시 송파구 가락동,현대(5차),82.3,202101,9,122000 ,7,1986,오금로 370,
서울특별시 송파구 가락동,현대(60동),82.16,202103,30,95000 ,7,1991,오금로38길 5-19,
서울특별시 송파구 가락동,현대(6차),84.8,202101,28,115000 ,8,1991,송이로19길 8,
서울특별시 송파구 가락동,현대(6차),84.8,202102,19,115000 ,3,1991,송이로19길 8,
서울특별시 송파구 거여동,삼호,84.96,202102,2,86000 ,6,1999,거마로9길 19,
서울특별시 송파구 거여동,현대2차,82.96,202101,4,94500 ,4,1992,오금로61길 20,
서울특별시 송파구 거여동,현대2차,82.96,202101,4,99000 ,7,1992,오금로61길 20,
서울특별시 송파구 거여동,현대2차,82.96,202101,9,90500 ,5,1992,오금로61길 20,
서울특별시 송파구 거여동,현대2차,82.96,202103,26,89000 ,3,1992,오금로61길 20,
서울특별시 송파구 거여동,현대3차,84.94,202101,17,92200 ,7,1993,거마로 41,
서울특별시 송파구 거여동,현대3차,84.94,202101,23,93000 ,3,1993,거마로 41,
서울특별시 송파구 거여동,현대3차,84.94,202102,2,95000 ,14,1993,거마로 41,
서울특별시 송파구 거여동,현대3차,84.83,202102,4,98000 ,6,1993,거마로 41,
서울특별시 송파구 거여동,현대3차,84.94,202103,12,97000 ,15,1993,거마로 41,
서울특별시 송파구 마천동,금호어울림,84.96,202101,22,102000 ,11,2006,성내천로 314,
서울특별시 송파구 마천동,금호어울림,84.96,202103,9,100000 ,4,2006,성내천로 314,
서울특별시 송파구 마천동,다우림,84.38,202102,1,64500 ,10,2004,성내천로 127,
서울특별시 송파구 마천동,마천금호어울림1차아파트,84.75,202101,14,102000 ,13,2002,성내천로 245,
서울특별시 송파구 마천동,성영,80.13,202102,2,72000 ,4,2000,마천로35길 6,
서울특별시 송파구 마천동,송파파크데일2단지,84.99,202101,23,109800 ,4,2011,성내천로47길 38,
서울특별시 송파구 마천동,송파파크데일2단지,84.86,202102,20,112000 ,13,2011,성내천로47길 38,
서울특별시 송파구 마천동,아남,82.13,202101,14,80000 ,11,1992,마천로35길 18,
서울특별시 송파구 마천동,아남,82.13,202101,23,80000 ,7,1992,마천로35길 18,
서울특별시 송파구 마천동,아남,70.42,202103,4,75000 ,14,1992,마천로35길 18,
